green_name,name,request_time,control_id,pattern,cross_id,cycle_len,ring_count,offset,cycle_list,phase_list,over_lap_phase_list,sink_time
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-龙景路(南侧),2026-04-01 21:01:30,394188,34,13NLJ0B5L20,80,3,30,{"Cycle2":"2_6_"，"Cycle3":"11_7_"，"Cycle1":"1_5_"},[{"minGTime":"14 14 14 14 10 10 14 6 14 14 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"48 48 0 0 21 21 25 0 0 0 49 0 0 0 0 0"，"yellowTime":"4 4 0 0 4 4 3 0 0 0 3 0 0 0 0 0"，"redTime":"0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0"，"concurrent":"1930 1925 1930 1925 96 80 48 15 15 15 15 0 0 0 0 0"，"channelDim":"11586 27906 1 65 3362 77 0 0 0 0 0 0 0 0 0 0"，"direction":"37 33 17 21 35 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:01:30
奥体中路（天辰路-解放东路）,奥体中路-解放东路,2026-04-01 21:01:31,564090,31,13NM30B6120,130,3,0,{"Cycle2":"1_4 8_"，"Cycle3":"9_10 11_"，"Cycle1":"2_3 5_"},[{"minGTime":"14 14 14 14 14 14 14 14 14 14 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"42 42 54 54 23 0 0 21 42 47 32 0 0 0 0 0"，"yellowTime":"3 3 3 3 3 0 0 3 3 3 3 0 0 0 0 0"，"redTime":"0 0 0 0 2 0 0 4 0 0 0 0 0 0 0 0"，"concurrent":"290 321 1672 1556 1672 321 290 1556 99 156 156 0 0 0 0 0"，"channelDim":"19814 3366 2 66 65 13 0 1 0 11629 0 0 0 0 0 0"，"direction":"55 51 33 37 21 0 0 17 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"34 512 512 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"13 109 45 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:01:32
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-龙驰路,2026-04-01 21:01:32,571491,43,13NM30B5OI0,80,2,19,{"Cycle2":"3_6_"，"Cycle1":"4_5_"},[{"minGTime":"14 14 48 48 24 24 0 14 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 100 100 40 40 0 60 0 0 0 0 0 0 0 0"，"greenTime":"0 0 48 48 24 24 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"0 0 4 4 4 4 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6 9 9 6 160 16 0 16 0 0 0 0 0 0 0 0"，"channelDim":"0 0 27906 11586 19810 3362 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 33 37 39 35 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:01:32
旅游路（荆山东路-福地街）,旅游路-霞景路,2026-04-01 21:31:30,241940,4,13NDA0B5QJ0,80,2,64,{"Cycle2":"5_7_"，"Cycle1":"1_3_"},[{"minGTime":"25 0 20 7 25 0 20 0 0 0 0 0 0 0 0 0"，"maxGTime":"60 0 35 60 60 0 35 0 0 0 0 0 0 0 0 0"，"greenTime":"52 0 22 0 52 0 22 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 0 3 0 3 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"24 0 64 1 1 0 4 0 0 0 0 0 0 0 0 0"，"channelDim":"5049704 0 66 0 38 0 7154946 0 0 0 0 0 0 0 0 0"，"direction":"103 0 37 0 51 0 33 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"3405 11629 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:31:30
旅游路（荆山东路-福地街）,旅游路-荆山东路,2026-04-01 21:31:30,311358,31,13N8J0B5P10,80,1,70,{"Cycle1":"1 2_"},[{"minGTime":"50 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"90 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"52 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"223177001 762120521 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"30579 29045 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"27949 0 0 19725 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:31:30
旅游路（荆山东路-福地街）,旅游路-转山西路,2026-04-01 21:31:30,482957,13,13NG10B5RH0,80,3,0,{"Cycle2":"6_7_"，"Cycle3":"12_15_"，"Cycle1":"1_3_"},[{"minGTime":"50 3 20 12 14 45 21 7 0 0 0 12 3 3 5 3"，"maxGTime":"100 60 30 60 60 100 60 60 0 0 0 60 60 60 30 60"，"greenTime":"52 0 20 0 0 45 22 0 0 0 0 52 0 0 22 0"，"yellowTime":"3 0 3 0 0 3 3 0 0 0 0 3 0 0 3 0"，"redTime":"0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0"，"concurrent":"14512 14512 49216 14512 14347 14347 49156 14347 0 0 0 187 187 187 68 68"，"channelDim":"98 65 27905 0 97 3362 0 0 0 0 0 5071394 11585 19810 11585 19810"，"direction":"39 21 17 0 23 35 0 0 0 0 0 10019 21 39 21 39"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"20482 43008 20480 43008 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"65 98 45 77 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:31:30
旅游路（荆山东路-福地街）,旅游路-洪山路,2026-04-01 21:31:30,860257,34,13NEJ0B5R80,80,2,21,{"Cycle2":"2_8_"，"Cycle1":"1_7_"},[{"minGTime":"30 30 5 2 14 14 15 15 5 4 0 0 0 0 0 0"，"maxGTime":"40 40 60 60 60 60 35 35 60 60 0 0 0 0 0 0"，"greenTime":"47 47 0 0 0 0 20 20 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 3 3 0 0 0 0 0 0 0 0"，"redTime":"2 2 0 0 0 0 5 5 0 0 0 0 0 0 0 0"，"concurrent":"26 37 26 37 37 26 640 320 640 320 0 0 0 0 0 0"，"channelDim":"19810 3362 0 0 97 33 27906 11586 0 0 0 0 0 0 0 0"，"direction":"39 35 0 0 23 19 33 37 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 21:31:30
舜耕路（经十一路-千佛山南路）,舜耕路-千佛山南路,2026-04-01 23:01:30,211426,10,13MNM0B5OR0,60,3,41,{"Cycle2":"5_7_"，"Cycle3":"8_10_"，"Cycle1":"1_3_"},[{"minGTime":"20 7 20 14 20 7 20 14 14 14 0 0 0 0 0 0"，"maxGTime":"40 60 35 60 40 60 35 60 60 60 0 0 0 0 0 0"，"greenTime":"32 0 22 0 32 0 22 32 0 22 0 0 0 0 0 0"，"yellowTime":"3 0 3 0 3 0 3 3 0 3 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"440 440 576 51 395 395 516 51 51 68 0 0 0 0 0 0"，"channelDim":"2 3 3361 0 72 1 0 45 0 0 0 0 0 0 0 0"，"direction":"33 65 19 0 101 17 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 23:01:31
旅游路（荆山东路-福地街）,旅游路-荆山东路,2026-04-01 23:01:30,311358,255,13N8J0B5P10,,,,"",,,2026-04-01 23:01:30
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-龙景路(南侧),2026-04-01 23:01:30,394188,1,13NLJ0B5L20,60,3,46,{"Cycle2":"2_6_"，"Cycle3":"11_7_"，"Cycle1":"1_5_"},[{"minGTime":"14 14 14 14 10 10 14 6 14 14 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"36 36 0 0 13 13 17 0 0 0 37 0 0 0 0 0"，"yellowTime":"4 4 0 0 4 4 3 0 0 0 3 0 0 0 0 0"，"redTime":"0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0"，"concurrent":"1930 1925 1930 1925 96 80 48 15 15 15 15 0 0 0 0 0"，"channelDim":"11586 27906 1 65 3362 77 0 0 0 0 0 0 0 0 0 0"，"direction":"37 33 17 21 35 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 23:01:30
旅游路（荆山东路-福地街）,旅游路-洪山路,2026-04-01 23:01:30,860257,37,13NEJ0B5R80,80,2,21,{"Cycle2":"2_8_"，"Cycle1":"1_7_"},[{"minGTime":"30 30 5 2 14 14 15 15 5 4 0 0 0 0 0 0"，"maxGTime":"40 40 60 60 60 60 35 35 60 60 0 0 0 0 0 0"，"greenTime":"48 48 0 0 0 0 19 19 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 3 3 0 0 0 0 0 0 0 0"，"redTime":"2 2 0 0 0 0 5 5 0 0 0 0 0 0 0 0"，"concurrent":"26 37 26 37 37 26 640 320 640 320 0 0 0 0 0 0"，"channelDim":"19810 3362 0 0 97 33 27906 11586 0 0 0 0 0 0 0 0"，"direction":"39 35 0 0 23 19 33 37 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 23:01:30
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-龙驰路,2026-04-01 23:01:31,571491,1,13NM30B5OI0,60,3,3,{"Cycle2":"3_6_"，"Cycle3":"10_13_"，"Cycle1":"4_5_"},[{"minGTime":"10 14 14 14 14 14 5 14 4 4 4 4 14 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 0 0 0"，"greenTime":"0 0 36 36 16 16 0 0 0 37 0 0 17 0 0 0"，"yellowTime":"0 0 4 4 4 4 0 0 0 3 0 0 3 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"3846 3849 3849 3846 4256 4176 4256 4176 15 15 15 15 240 0 0 0"，"channelDim":"0 0 27906 11586 19810 3362 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 33 37 39 35 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 23:01:31
经十路（洪山路-舜华路）,经十路-舜华南路,2026-04-01 00:01:30,810977,1,13NT00B60E0,130,2,17,{"Cycle2":"6_2 3_"，"Cycle1":"5_1 4_"},[{"minGTime":"45 45 15 15 39 39 14 14 0 0 0 0 0 0 0 0"，"maxGTime":"50 50 20 20 50 50 60 60 0 0 0 0 0 0 0 0"，"greenTime":"59 59 17 17 40 40 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 5 5 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6 9 9 6 160 80 160 80 0 0 0 0 0 0 0 0"，"channelDim":"71752317357410 3362 97 4268833 4268802 11586 16675 1 0 0 0 0 0 0 0 0"，"direction":"90819479335 35 23 1393427 1393441 37 5443 17 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"89 0 89 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1 89 1 89 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"99 35 66 65 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:31
经十路（舜耕路-山大路）,经十路-环山路,2026-04-01 00:01:31,359834,19,13N0F0B5SH0,120,3,99,{"Cycle2":"6 1_7_"，"Cycle3":"10_13_"，"Cycle1":"2 5_3_"},[{"minGTime":"14 40 10 3 14 40 10 6 3 14 5 5 7 0 0 0"，"maxGTime":"60 60 50 60 60 60 50 60 60 60 60 60 60 0 0 0"，"greenTime":"17 59 28 0 17 62 28 0 0 84 0 0 30 0 0 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 3 0 0 3 0 0 0"，"redTime":"0 5 2 0 0 2 2 0 0 0 0 0 0 0 0 0"，"concurrent":"922 681 7232 307 681 922 7172 307 681 307 68 68 68 0 0 0"，"channelDim":"25633 3362 6565193 37 0 19810 27913 0 0 0 0 37 0 0 0 0"，"direction":"34579 35 34677 147 0 39 113 0 0 0 0 147 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2056 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"37 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:32
经十路（舜耕路-山大路）,经十路-千佛山路,2026-04-01 00:01:31,428839,22,13MQJ0B5SI0,120,3,90,{"Cycle2":"6 5_7_"，"Cycle3":"12_14_"，"Cycle1":"2 1_3_"},[{"minGTime":"7 25 20 7 7 25 20 3 7 3 3 14 10 8 5 0"，"maxGTime":"30 45 40 20 30 45 40 20 20 20 60 60 60 60 60 0"，"greenTime":"14 59 27 0 14 60 27 0 0 0 0 82 0 32 0 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 0 3 0 3 0 0"，"redTime":"3 3 5 0 3 2 5 0 0 0 0 0 0 0 0 0"，"concurrent":"7728 7728 24768 24768 7427 7427 24588 24588 7728 7427 819 819 819 204 204 0"，"channelDim":"97 3362 70 0 33 19810 7154950 0 0 0 99 0 0 0 99 0"，"direction":"23 35 53 0 19 39 49 0 0 0 71 0 0 0 71 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"17408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:31
旅游路（东山路-环山路）,旅游路-千佛山东路,2026-04-01 00:01:31,486012,10,13MVM0B5OV0,80,2,65,{"Cycle2":"2_4_"，"Cycle1":"1_3_"},[{"minGTime":"45 6 18 14 14 14 14 14 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 30 60 60 60 60 60 0 0 0 0 0 0 0 0"，"greenTime":"53 53 21 21 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"146 97 8 4 97 146 146 97 0 0 0 0 0 0 0 0"，"channelDim":"19810 3362 27906 11586 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"39 35 33 37 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:31
旅游路（汉峪西路-凤凰路）,旅游路东段-凤飞路,2026-04-01 00:01:32,881142,37,13NVF0B5RL0,80,2,20,{"Cycle2":"5_8_"，"Cycle1":"1_4_"},[{"minGTime":"20 14 5 20 20 0 0 20 0 0 0 0 0 0 0 0"，"maxGTime":"40 60 60 35 40 0 0 35 0 0 0 0 0 0 0 0"，"greenTime":"44 0 0 24 44 0 0 24 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0"，"redTime":"3 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0"，"concurrent":"20 20 3 128 3 0 0 8 0 0 0 0 0 0 0 0"，"channelDim":"19817 0 0 11593 3369 0 0 27913 0 0 0 0 0 0 0 0"，"direction":"119 0 0 117 115 0 0 113 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:32
旅游路（汉峪西路-凤凰路）,旅游路东段-凤天路,2026-04-01 05:01:30,706753,10,13O060B5RS0,140,2,117,{"Cycle2":"5_8_"，"Cycle1":"1_4_"},[{"minGTime":"20 1 7 20 20 0 0 20 0 0 0 0 0 0 0 0"，"maxGTime":"40 60 60 35 40 0 0 35 0 0 0 0 0 0 0 0"，"greenTime":"95 0 0 34 92 0 0 34 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0"，"redTime":"2 0 0 3 5 0 0 3 0 0 0 0 0 0 0 0"，"concurrent":"20 20 3 128 3 0 0 8 0 0 0 0 0 0 0 0"，"channelDim":"19817 0 0 11593 3369 0 0 27913 0 0 0 0 0 0 0 0"，"direction":"119 0 0 117 115 0 0 113 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:30
经十路（洪山路-舜华路）,经十路-舜华南路,2026-04-01 05:01:30,810977,40,13NT00B60E0,180,2,115,{"Cycle2":"8 6_2 3_"，"Cycle1":"7 5_1 4_"},[{"minGTime":"45 45 15 15 39 39 14 14 0 0 0 0 0 0 0 0"，"maxGTime":"50 50 20 20 50 50 60 60 0 0 0 0 0 0 0 0"，"greenTime":"60 60 27 27 42 42 31 31 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 5 5 3 3 0 0 0 0 0 0 0 0"，"concurrent":"6 9 9 6 160 80 160 80 0 0 0 0 0 0 0 0"，"channelDim":"71752317357410 3362 97 4268833 4268802 11586 16675 1 0 0 0 0 0 0 0 0"，"direction":"90819479335 35 23 1393427 1393441 37 5443 17 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"89 0 89 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1 89 1 89 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"99 35 66 65 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:30
经十路（舜耕路-山大路）,经十路-环山路,2026-04-01 05:01:31,359834,10,13N0F0B5SH0,180,3,10,{"Cycle2":"5 6_7_"，"Cycle3":"4 8 10_11 13 12_"，"Cycle1":"1 2_3_"},[{"minGTime":"14 25 25 3 14 25 25 6 1 14 5 5 3 0 0 0"，"maxGTime":"60 45 40 60 60 45 40 60 60 60 60 60 60 0 0 0"，"greenTime":"27 95 36 12 30 92 36 7 0 110 14 12 10 0 0 0"，"yellowTime":"3 3 3 3 3 3 3 3 0 3 3 3 0 0 0 0"，"redTime":"7 3 3 0 4 6 3 0 0 0 0 0 0 0 0 0"，"concurrent":"696 696 7232 307 907 907 7172 307 696 307 68 68 68 0 0 0"，"channelDim":"25633 3362 6565193 37 109 19810 9 0 0 0 0 27941 37 0 0 0"，"direction":"34579 35 34677 147 0 39 113 0 0 0 0 147 147 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"6152 2064 5 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"37 109 100 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
经十路（舜耕路-山大路）,经十路-千佛山路,2026-04-01 05:01:31,428839,10,13MQJ0B5SI0,180,3,105,{"Cycle2":"5 6_7_"，"Cycle3":"11 12 13_14 15_"，"Cycle1":"1 2_3_"},[{"minGTime":"7 25 20 7 7 25 20 3 7 3 3 14 10 8 5 0"，"maxGTime":"30 45 40 20 30 45 40 20 20 20 60 60 60 60 60 0"，"greenTime":"24 99 37 0 24 100 37 0 0 0 4 99 23 12 30 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 3 3 3 3 0 0"，"redTime":"3 3 5 0 3 2 5 0 0 0 0 0 0 0 0 0"，"concurrent":"7728 7728 24768 24768 7427 7427 24588 24588 7728 7427 819 819 819 204 204 0"，"channelDim":"97 3362 70 0 33 19810 7154950 0 0 0 99 0 0 0 99 0"，"direction":"23 35 53 0 19 39 49 0 0 0 71 0 0 0 71 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"17408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
旅游路（汉峪西路-凤凰路）,旅游路东段-凤飞路,2026-04-01 05:01:31,881142,4,13NVF0B5RL0,140,2,114,{"Cycle2":"5_8_"，"Cycle1":"1_4_"},[{"minGTime":"20 14 5 20 20 0 0 20 0 0 0 0 0 0 0 0"，"maxGTime":"40 60 60 35 40 0 0 35 0 0 0 0 0 0 0 0"，"greenTime":"94 0 0 34 94 0 0 34 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0"，"redTime":"3 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0"，"concurrent":"20 20 3 128 3 0 0 8 0 0 0 0 0 0 0 0"，"channelDim":"19817 0 0 11593 3369 0 0 27913 0 0 0 0 0 0 0 0"，"direction":"119 0 0 117 115 0 0 113 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
旅游路（东山路-环山路）,旅游路-千佛山东路,2026-04-01 06:01:30,486012,4,13MVM0B5OV0,140,2,104,{"Cycle2":"2_4_"，"Cycle1":"1_3_"},[{"minGTime":"45 6 18 14 14 14 14 14 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 30 60 60 60 60 60 0 0 0 0 0 0 0 0"，"greenTime":"101 101 33 33 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"146 97 8 4 97 146 146 97 0 0 0 0 0 0 0 0"，"channelDim":"19810 3362 27906 11586 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"39 35 33 37 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
经十路（舜耕路-山大路）,经十路-千佛山路,2026-04-01 06:31:30,428839,67,13MQJ0B5SI0,220,3,7,{"Cycle2":"5 6 10_7_"，"Cycle3":"11 12 13_14 15_"，"Cycle1":"1 2_3_"},[{"minGTime":"7 25 20 7 7 25 20 3 7 3 3 14 10 8 5 0"，"maxGTime":"30 45 40 20 30 45 40 20 20 20 60 60 60 60 60 0"，"greenTime":"32 119 49 0 32 117 49 0 0 3 5 123 26 19 35 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 3 3 3 3 0 0"，"redTime":"3 3 5 0 3 2 5 0 0 0 0 0 0 0 0 0"，"concurrent":"7728 7728 24768 24768 7427 7427 24588 24588 7728 7427 819 819 819 204 204 0"，"channelDim":"97 3362 70 0 33 19810 7154950 0 0 0 99 0 0 0 99 0"，"direction":"23 35 53 0 19 39 49 0 0 0 71 0 0 0 71 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"17408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:31:30
经十路（洪山路-舜华路）,经十路-舜华南路,2026-04-01 06:31:30,810977,4,13NT00B60E0,180,2,115,{"Cycle2":"1 4 10 11_6 8 13 14_"，"Cycle1":"2 3 9_5 7 12_"},[{"minGTime":"4 14 14 14 14 14 14 14 7 14 14 2 14 2 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 0 0"，"greenTime":"4 32 33 25 62 26 24 33 8 24 17 3 24 3 0 0"，"yellowTime":"3 3 3 3 3 3 3 3 3 3 3 0 3 0 0 0"，"redTime":"0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"262 1545 1545 262 12448 2128 12448 2128 1545 262 262 12448 2128 2128 0 0"，"channelDim":"4342529 65 2 4342529 18648831266873933 3362 72846997136161 3362 2 4402498 11586 1111581475 97 0 0 0"，"direction":"2442513 21 33 2442513 40773219730215 35 40773219730195 35 33 17701 37 622151491 23 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"160 16 64 4096 2 9 260 1536 2128 2128 521 80 80 521 2128 2128"，"direction":"8717 19810 33 97 65 1 2 16941 35 99 67 3 65 66 65 66"}],2026-04-01 06:31:30
